ID;LONGITUDE;LATITUDE
6183;-51140413;-30015399
6184;-51124025;-30014108
6185;-51127260;-30014132
6186;-51136256;-30010967
6187;-51133154;-30011157
6188;-51132356;-30011465
6189;-51139280;-30011919
6190;-51127197;-30013039
6191;-51135616;-30012735
6192;-51134072;-30012832
6193;-51134128;-30013480
6194;-51132467;-30012253
6195;-51133221;-30012210
6196;-51127149;-30012309
6197;-51140188;-30012276
6198;-51140001;-30012286
6199;-51123945;-30036553
6200;-51106407;-29999641
6201;-51106018;-30000005
6202;-51127295;-29999181
6203;-51126463;-29999496
6204;-51113634;-29996248
6205;-51095651;-29999609
6206;-51093681;-29999838
6207;-51093440;-29997907
6208;-51105601;-29999209
6209;-51105178;-29999230
6210;-51100122;-30002612
6211;-51100861;-30001956
6212;-51105405;-30000936
6213;-51105225;-30001332
6214;-51109980;-30004971
6215;-51102791;-30010716
6216;-51103510;-30001923
6217;-51094699;-29998267
6218;-51094392;-29998712
6219;-51112895;-30010820
6220;-51112442;-30008001
6221;-51114262;-30006290
6222;-51113423;-30006010
6223;-51114259;-30004954
6224;-51096926;-30001984
6225;-51119766;-29989104
6226;-51120517;-29989165
6227;-51120371;-29988469
6228;-51120413;-29988349
6229;-51103360;-30015844
6230;-51102861;-30015668
6231;-51120528;-29989067
6232;-51120341;-29991232
6233;-51120264;-29992093
6234;-51120200;-29992641
6235;-51120882;-29991690
6236;-51121552;-29992625
6237;-51122043;-29993310
6238;-51121970;-29993208
6239;-51121697;-29992828
6240;-51119679;-29989855
6241;-51119089;-29989250
6242;-51133194;-30028183
6243;-51129153;-30028268
6244;-51129238;-30028543
6245;-51155966;-30030268
6246;-51155820;-30030220
6247;-51145177;-30031392
6248;-51138566;-30031348
6249;-51137853;-30031556
6250;-51133543;-30029044
6251;-51130186;-30028943
6252;-51129238;-30028544
6253;-51129382;-30029093
6254;-51136057;-30029180
6255;-51135574;-30027806
6256;-51141914;-30029287
6257;-51143646;-30029290
6258;-51142772;-30029284
6259;-51140385;-30028414
6260;-51133598;-30030606
6261;-51134443;-30030356
6262;-51133984;-30029781
6263;-51130099;-30029820
6264;-51130361;-30029771
6265;-51131561;-30029931
6266;-51134016;-30012169
6267;-51141660;-30012200
6268;-51135053;-30015005
6269;-51125372;-30015409
6270;-51132588;-30014265
6271;-51124938;-30012131
6272;-51117457;-30012371
6273;-51117362;-30011502
6274;-51116865;-30011549
6275;-51116957;-30012417
6276;-51116483;-30012449
6277;-51115314;-30012616
6278;-51115295;-30012424
6279;-51126045;-30000382
6280;-51127880;-29998607
6281;-51127746;-29997451
6282;-51127252;-29997717
6283;-51126541;-29998106
6284;-51125776;-29998507
6285;-51094766;-29998169
6286;-51122432;-29998701
6287;-51127999;-30024712
6288;-51127304;-30022595
6289;-51121368;-30022995
6290;-51140618;-30022703
6291;-51131478;-30037500
6292;-51130066;-30037784
6293;-51154293;-30035048
6294;-51154772;-30033789
6295;-51128342;-30021744
6296;-51127111;-30026532
6297;-51126594;-30026025
6298;-51149678;-30039646
6299;-51156798;-30038353
6300;-51135747;-30042582
6301;-51133975;-30040632
6302;-51134847;-30042321
6303;-51131563;-30038448
6304;-51130950;-30035470
6305;-51129205;-30032750
6306;-51129432;-30032366
6307;-51129164;-30031698
6308;-51125771;-30030519
6309;-51123147;-30029950
6310;-51130182;-30030162
6311;-51126367;-30030676
6312;-51126825;-30028552
6313;-51096771;-30005941
6314;-51135327;-30006528
6315;-51130039;-30029658
6316;-51143650;-30031762
6317;-51143628;-30031844
6318;-51142796;-30031857
6319;-51142793;-30031746
6320;-51141008;-30043055
6321;-51142435;-30043865
6322;-51123657;-30035698
6323;-51126437;-30036542
6324;-51124154;-30036557
6325;-51131200;-30036462
6326;-51148913;-30036430
6327;-51146280;-30036425
6328;-51135290;-30035225
6329;-51128696;-30021800
6330;-51155777;-30034582
6331;-51154807;-30034829
6332;-51140919;-30038772
6333;-51140872;-30038922
6334;-51118853;-30012643
6335;-51118690;-30011372
6336;-51119447;-30012572
6337;-51112100;-30012873
6338;-51117782;-30015234
6339;-51117680;-30014454
6340;-51119167;-30014992
6341;-51106931;-30016312
6342;-51106349;-30016291
6343;-51116570;-30013274
6344;-51117040;-30013241
6345;-51118972;-30013555
6346;-51098868;-30013631
6347;-51119060;-30014218
6348;-51109314;-30015215
6349;-51107955;-30014375
6350;-51107059;-30014017
6351;-51107167;-30015259
6352;-51107563;-30015242
6353;-51120942;-30014676
6354;-51110107;-30015723
6355;-51109363;-30016009
6356;-51105577;-30011396
6357;-51105192;-30011414
6358;-51105316;-30012768
6359;-51115644;-30009106
6360;-51112027;-30005937
6361;-51112237;-30008399
6362;-51112655;-29984691
6363;-51112359;-29985217
6364;-51112488;-29984997
6365;-51124205;-30026494
6366;-51145193;-30030026
6367;-51140290;-30030112
6368;-51140552;-30030772
6369;-51129990;-30028562
6370;-51128310;-30026284
6371;-51123290;-30026376
6372;-51122735;-30026370
6373;-51131613;-30026559
6374;-51129291;-30026495
6375;-51143579;-30026626
6376;-51143288;-30025014
6377;-51123212;-30026578
6378;-51141913;-30030024
6379;-51143649;-30030032
6380;-51142773;-30030735
6381;-51122246;-30037915
6382;-51089870;-30005832
6383;-51089352;-30005911
6384;-51090979;-30005876
6385;-51090581;-30005790
6386;-51098821;-30006441
6387;-51107177;-30006058
6388;-51105954;-30006368
6389;-51114990;-30008190
6390;-51131828;-30000273
6391;-51131783;-30001476
6392;-51102251;-29999742
6393;-51127928;-29999070
6394;-51131972;-30001831
6395;-51095065;-30002050
6396;-51104159;-30002168
6397;-51119724;-30004234
6398;-51096854;-30003044
6399;-51126513;-30003560
6400;-51126751;-30004775
6401;-51095358;-30004382
6402;-51110018;-30004689
6403;-51115132;-30005992
6404;-51097685;-29999368
6405;-51102679;-29999364
6406;-51094030;-30004265
6407;-51093362;-30004334
6408;-51133834;-30019515
6409;-51133804;-30019237
6410;-51125057;-30019001
6411;-51204534;-30128251
6412;-51158620;-30077553
6413;-51156990;-30077273
6414;-51157917;-30075847
6415;-51130975;-30076369
6416;-51131445;-30077089
6417;-51137100;-30073877
6418;-51131771;-30076204
6419;-51154267;-30074868
6420;-51155457;-30074731
6421;-51154276;-30074489
6422;-51153319;-30074106
6423;-51152903;-30074524
6424;-51154159;-30074064
6425;-51153398;-30074344
6426;-51124557;-30015820
6427;-51124348;-30015842
6428;-51124656;-30017396
6429;-51128990;-30012355
6430;-51129273;-30012923
6431;-51128581;-30011611
6432;-51129505;-30013471
6433;-51138392;-30013870
6434;-51142772;-30030026
6435;-51138797;-30032666
6436;-51140266;-30032241
6437;-51139570;-30035018
6438;-51138139;-30033274
6439;-51137604;-30035824
6440;-51137774;-30039985
6441;-51137411;-30033423
6442;-51135212;-30034436
6443;-51138301;-30042217
6444;-51140636;-30042964
6445;-51142282;-30036066
6446;-51142310;-30035480
6447;-51150556;-30039544
6448;-51112706;-30008301
6449;-51112854;-30008751
6450;-51106908;-30013120
6451;-51119953;-30008196
6452;-51097031;-30003080
6453;-51123089;-30000252
6454;-51113397;-30005017
6455;-51111046;-30010532
6456;-51117322;-30011478
6457;-51096915;-30003040
6458;-51125626;-30022006
6459;-51129191;-30014651
6460;-51211474;-30125706
6461;-51211061;-30127740
6462;-51204726;-30131693
6463;-51204203;-30132041
6464;-51206009;-30131636
6465;-51206274;-30131940
6466;-51216441;-30130388
6467;-51216103;-30131936
6468;-51216577;-30131935
6469;-51214334;-30131475
6470;-51214626;-30131940
6471;-51214979;-30131937
6472;-51214026;-30131935
6473;-51213168;-30131718
6474;-51215442;-30134677
6475;-51214921;-30134879
6476;-51192956;-30135473
6477;-51193731;-30134955
6478;-51218862;-30135093
6479;-51219014;-30135430
6480;-51207137;-30127827
6481;-51206626;-30127664
6482;-51153469;-30075017
6483;-51175120;-30093480
6484;-51174480;-30093402
6485;-51171081;-30080020
6486;-51171386;-30080674
6487;-51169237;-30080587
6488;-51173258;-30097982
6489;-51172224;-30098181
6490;-51145732;-30096160
6491;-51144870;-30098595
6492;-51174489;-30093773
6493;-51112561;-30006081
6494;-51113050;-30006365
6495;-51091114;-30008179
6496;-51091300;-30008305
6497;-51112290;-30009210
6498;-51129893;-30001213
6499;-51105473;-30014141
6500;-51105279;-30016232
6501;-51110317;-30014649
6502;-51139408;-30039787
6503;-51140713;-30041087
6504;-51139559;-30010037
6505;-51134671;-30030642
6506;-51139790;-30030996
6507;-51145335;-30032054
6508;-51125517;-30032122
6509;-51155597;-30032005
6510;-51141122;-30030027
6511;-51133305;-30018677
6512;-51138792;-30027558
6513;-51145339;-30037295
6514;-51149099;-30037318
6515;-51142756;-30039698
6516;-51155779;-30033828
6517;-51155737;-30037318
6518;-51129725;-30014425
6519;-51129712;-30014044
6520;-51130506;-30026732
6521;-51130382;-30026147
6522;-51129983;-30021776
6523;-51129362;-30026456
6524;-51215979;-30127058
6525;-51152209;-30070351
6526;-51151773;-30068466
6527;-51155339;-30071119
6528;-51151103;-30070350
6529;-51151105;-30070528
6530;-51155850;-30069773
6531;-51156490;-30070269
6532;-51142640;-30070616
6533;-51143522;-30069136
6534;-51152089;-30069363
6535;-51146063;-30068295
6536;-51146706;-30069656
6537;-51118793;-29988887
6538;-51118564;-29988613
6539;-51118325;-29989258
6540;-51098324;-29993242
6541;-51097772;-29993234
6542;-51113576;-29987329
6543;-51113021;-29987319
6544;-51112653;-29987312
6545;-51108116;-30016318
6546;-51112071;-30003208
6547;-51106832;-30011884
6548;-51115160;-30011742
6549;-51096522;-30011863
6550;-51112537;-30012101
6551;-51113006;-30011559
6552;-51112757;-30012078
6553;-51113355;-30012012
6554;-51114451;-30001888
6555;-51122993;-29993809
6556;-51112218;-29991981
6557;-51112701;-29994512
6558;-51127111;-30026531
6559;-51127142;-30025977
6560;-51129737;-30037972
6561;-51128185;-30037668
6562;-51128609;-30040285
6563;-51144429;-30030029
6564;-51133767;-30036672
6565;-51137274;-30032575
6566;-51092785;-30005287
6567;-51092710;-30005869
6568;-51096864;-30005849
6569;-51098285;-30003957
6570;-51110095;-30006226
6571;-51124009;-30003613
6572;-51135524;-30012072
6573;-51123527;-30016042
6574;-51122796;-30016172
6575;-51120140;-29999205
6576;-51120312;-29999860
6577;-51119390;-30004213
6578;-51117683;-29999921
6579;-51116421;-30000280
6580;-51135504;-30022764
6581;-51125466;-30022903
6582;-51128993;-30022798
6583;-51119938;-30022854
6584;-51091603;-30008195
6585;-51121190;-30006309
6586;-51089729;-30006355
6587;-51125431;-30033880
6588;-51125029;-30033843
6589;-51125296;-30032072
6590;-51120841;-30030166
6591;-51125394;-30031410
6592;-51129137;-30024375
6593;-51128734;-30024434
6594;-51127772;-30024842
6595;-51127942;-30024870
6596;-51126694;-30025300
6597;-51126492;-30025322
6598;-51135498;-30026848
6599;-51128127;-30025750
6600;-51123741;-30025274
6601;-51133996;-30025664
6602;-51138850;-30032990
6603;-51149649;-30039365
6604;-51136535;-30032699
6605;-51141366;-30037669
6606;-51112363;-29990833
6607;-51111774;-29986041
6608;-51112289;-29986147
6609;-51113383;-30006456
6610;-51206035;-30117703
6611;-51179180;-30115805
6612;-51179037;-30115857
6613;-51179352;-30115740
6614;-51142529;-30025732
6615;-51144330;-30035029
6616;-51143700;-30035121
6617;-51124803;-30037896
6618;-51119881;-30022199
6619;-51145152;-30039807
6620;-51144796;-30038267
6621;-51122376;-30014945
6622;-51125194;-30012945
6623;-51141123;-30029303
6624;-51105684;-30005963
6625;-51104460;-30005586
6626;-51101417;-30015174
6627;-51100017;-30014604
6628;-51094884;-30009896
6629;-51120097;-30014033
6630;-51120537;-30013937
6631;-51110253;-30013975
6632;-51108640;-30013092
6633;-51104087;-30012831
6634;-51117151;-30009472
6635;-51116949;-30008084
6636;-51095248;-30006116
6637;-51095288;-30005413
6638;-51094795;-30005490
6639;-51154417;-30039130
6640;-51154807;-30039365
6641;-51119925;-30014872
6642;-51135426;-30026128
6643;-51127227;-30025965
6644;-51126868;-30025491
6645;-51158477;-30030124
6646;-51156006;-30031854
6647;-51155691;-30031814
6648;-51156069;-30039315
6649;-51156606;-30030919
6650;-51133787;-30018947
6651;-51129493;-30003487
6652;-51133426;-30003404
6653;-51099804;-29978927
6654;-51088511;-29979877
6655;-51099812;-29978931
6656;-51098795;-29984606
6657;-51113240;-30002049
6658;-51097380;-30004153
6659;-51106057;-30012733
6660;-51105697;-30012752
6661;-51106168;-30014088
6662;-51105824;-30014112
6663;-51116145;-30014601
6664;-51120678;-30012457
6665;-51118934;-30010873
6666;-51118882;-30010484
6667;-51123735;-30011495
6668;-51123954;-30012852
6669;-51142924;-30043707
6670;-51134414;-30027399
6671;-51129665;-30030150
6672;-51124128;-30024209
6673;-51144421;-30027409
6674;-51124237;-30023812
6675;-51124175;-30024140
6676;-51124296;-30023273
6677;-51124237;-30023813
6678;-51125964;-30024270
6679;-51125964;-30024269
6680;-51125521;-30025884
6681;-51123531;-30016041
6682;-51135947;-30015307
6683;-51140429;-30015792
6684;-51138031;-30015310
6685;-51120791;-30015819
6686;-51129911;-30017994
6687;-51121224;-30018449
6688;-51091643;-30005728
6689;-51215211;-30115832
6690;-51209365;-30112422
6691;-51203290;-30112259
6692;-51182640;-30114178
6693;-51182153;-30113776
6694;-51185222;-30113888
6695;-51201677;-30113405
6696;-51199531;-30114316
6697;-51179108;-30113994
6698;-51179292;-30111528
6699;-51153986;-30041549
6700;-51144217;-30039754
6701;-51113945;-30011663
6702;-51094905;-30011753
6703;-51129161;-30011618
6704;-51128956;-30010263
6705;-51115693;-30010974
6706;-51115569;-30009578
6707;-51094969;-30010987
6708;-51120222;-30011639
6709;-51113287;-30011395
6710;-51106940;-30012697
6711;-51132564;-30008660
6712;-51114241;-30005474
6713;-51113943;-30005456
6714;-51137193;-30008343
6715;-51137386;-30010345
6716;-51138451;-30010341
6717;-51109694;-30010357
6718;-51107561;-30010009
6719;-51136404;-30008391
6720;-51136555;-30010202
6721;-51106769;-30010134
6722;-51103870;-30016004
6723;-51137142;-30026844
6724;-51129862;-30028214
6725;-51128777;-30028391
6726;-51128354;-30027771
6727;-51129779;-30027774
6728;-51125175;-30037921
6729;-51125343;-30037934
6730;-51133070;-30034195
6731;-51134463;-30034476
6732;-51153601;-30034201
6733;-51152146;-30035228
6734;-51143852;-30068991
6735;-51143980;-30069373
6736;-51153708;-30067780
6737;-51152527;-30067654
6738;-51150756;-30068383
6739;-51150832;-30069211
6740;-51153878;-30066818
6741;-51151635;-30065678
6742;-51148796;-30067427
6743;-51155651;-30066563
6744;-51154870;-30066732
6745;-51216863;-30135752
6746;-51194990;-30137740
6747;-51196602;-30139975
6748;-51210577;-30138678
6749;-51208523;-30139273
6750;-51210915;-30128513
6751;-51092953;-29986718
6752;-51109016;-29979785
6753;-51109152;-29976645
6754;-51107404;-29976865
6755;-51112651;-29983040
6756;-51111909;-29984376
6757;-51115924;-30009555
6758;-51122052;-29993230
6759;-51127485;-29994603
6760;-51127518;-29994679
6761;-51089985;-29997910
6762;-51089958;-29997588
6763;-51113305;-30002212
6764;-51099750;-30014395
6765;-51099072;-30010050
6766;-51119648;-30014114
6767;-51132141;-30010720
6768;-51131837;-30008707
6769;-51156158;-30030143
6770;-51137003;-30031064
6771;-51134117;-30014121
6772;-51138494;-30013739
6773;-51141697;-30013561
6774;-51126363;-30034932
6775;-51133883;-30034949
6776;-51135934;-30026843
6777;-51131963;-30010792
6778;-51159621;-30033062
6779;-51179244;-30114451
6780;-51179836;-30116875
6781;-51215715;-30138710
6782;-51215924;-30136610
6783;-51220282;-30138297
6784;-51219098;-30138537
6785;-51199597;-30143251
6786;-51203269;-30118299
6787;-51202917;-30118833
6788;-51122185;-30023069
6789;-51121301;-30023279
6790;-51123806;-30023223
6791;-51137593;-30023213
6792;-51127698;-30022301
6793;-51124772;-30023607
6794;-51128370;-30023555
6795;-51126234;-30024214
6796;-51094510;-29995683
6797;-51094575;-29996495
6798;-51094005;-29995691
6799;-51094023;-29996009
6800;-51142389;-30017964
6801;-51143241;-30012129
6802;-51128063;-30025575
6803;-51127426;-30025621
6804;-51129533;-30027015
6805;-51132055;-30016973
6806;-51121089;-30007593
6807;-51116459;-30007722
6808;-51117096;-30007656
6809;-51094402;-30006053
6810;-51108057;-30015622
6811;-51111867;-30015213
6812;-51110404;-30015610
6813;-51143257;-30013482
6814;-51132054;-30016973
6815;-51156578;-30033836
6816;-51133168;-30019553
6817;-51124614;-30017101
6818;-51125055;-30022080
6819;-51204188;-30119175
6820;-51203952;-30120478
6821;-51179462;-30116743
6822;-51210770;-30135961
6823;-51209365;-30135609
6824;-51216608;-30135765
6825;-51216014;-30135852
6826;-51196481;-30087017
6827;-51194602;-30091699
6828;-51194277;-30091257
6829;-51213010;-30119429
6830;-51214888;-30120292
6831;-51197111;-30120120
6832;-51196189;-30119784
6833;-51214821;-30116543
6834;-51224439;-30117717
6835;-51222273;-30116958
6836;-51189949;-30022368
6837;-51189224;-30022628
6838;-51194340;-30058586
