ID;Longitude;Latitude;ORDEM;DATA_IMPLA;PREDIAL;CDL1;CDL2;LOG1;LOG2;LOCAL;LOCAL_SIG;TIPO;OBSERVACAO;CODIGO
1068;-51.191648;-30.001565;1417;;0;8081192;8181034;AV SERTORIO;AV CEARA;AV SERTORIO & AV CEARA;AV SERTORIO & AV CEARA;CRUZAMENTO;;SER-CEA
1069;-51.190160;-30.001871;1418;19831103;0;8081192;8180150;AV SERTORIO;R SOUZA REIS;AV SERTORIO & R SOUZA REIS;AV SERTORIO & R SOUZA REIS;CRUZAMENTO;;SER-SOU
373;-51.191181;-30.000306;1419;20000223;0;8181034;8081101;AV CEARA;R DONA MARGARIDA;AV CEARA & R DONA MARGARIDA;AV CEARA & R DONA MARGARIDA;CRUZAMENTO;;DMA-CEA
1385;-51.189717;-30.000615;1420;20000311;0;8181133;8081101;R EDU CHAVES;R DONA MARGARIDA;R EDU CHAVES & R DONA MARGARIDA;R EDU CHAVES & R DONA MARGARIDA;CRUZAMENTO;;DMA-EDC
1319;-51.188190;-30.000987;1421;;1416;8081101;8180176;R DONA MARGARIDA;;1416 R DONA MARGARIDA;1416 R DONA MARGARIDA;PEDESTRE;ESQ R AUGUSTO SEVERO;DMA-PD01
176;-51.187086;-30.007246;1422;;179;8280323;;AV BENJAMIN CONSTANT;;179 AV BENJAMIN CONSTANT;179 AV BENJAMIN CONSTANT;PEDESTRE;BC EST 01 S+O JO+O central;BEN-E01
1072;-51.185958;-30.003042;1423;19911128;0;8081192;8280026;AV SERTORIO;R DONA SEBASTIANA;AV SERTORIO & R DONA SEBASTIANA;AV SERTORIO & R DONA SEBASTIANA;CRUZAMENTO;;SER-DSE
1320;-51.198149;-29.998824;1424;19910306;0;8081101;7878267;R DONA MARGARIDA;AV FARRAPOS;R DONA MARGARIDA & AV FARRAPOS;R DONA MARGARIDA & AV FARRAPOS;CRUZAMENTO;;FAR-DMA
912;-51.196954;-29.999070;1425;20000129;0;8182016;8081101;AV PERNAMBUCO;R DONA MARGARIDA;AV PERNAMBUCO & R DONA MARGARIDA;AV PERNAMBUCO & R DONA MARGARIDA;CRUZAMENTO;;FAR-DMA
2;-51.197799;-29.997939;1426;19830730;0;8081234;7878267;AV A J RENNER;AV FARRAPOS;AV A J RENNER & AV FARRAPOS;AV A J RENNER & AV FARRAPOS;CRUZAMENTO;;FAR-AJR
609;-51.197457;-29.997649;1427;;4063;7878267;;AV FARRAPOS;;4063 AV FARRAPOS;4063 AV FARRAPOS;PEDESTRE;CB DF EST TRENSURB;FAR-AJR
7;-51.197582;-29.997363;1428;;;8081234;;AV A J RENNER;;AV A J RENNER EMBAIXO VDT ESTACAO FARRAPOS IPA;AV A J RENNER EMBAIXO VDT ESTACAO FARRAPOS IPA;PEDESTRE;;FAR-AJR
3;-51.197498;-29.997124;1429;20031006;0;8081234;8081093;AV A J RENNER;R LAURO MULLER;AV A J RENNER & R LAURO MULLER;AV A J RENNER & R LAURO MULLER;CRUZAMENTO;;??
610;-51.193802;-29.997366;1430;;;7878267;8181075;AV FARRAPOS;R PROF SARMENTO BARATA;AV FARRAPOS & R PROF SARMENTO BARATA;AV FARRAPOS & R PROF SARMENTO BARATA;CRUZAMENTO;;FAR-SAB
1288;-51.192353;-29.998693;1431;5022013;387;8181125;8181091;R DEZOITO DE NOVEMBRO;;387 R DEZOITO DE NOVEMBRO;387 R DEZOITO DE NOVEMBRO;PEDESTRE;ESQ PADRE DIOGO FEIJO;DEZ-PD01
613;-51.191886;-29.997130;1432;5022013;0;7878267;8181091;AV FARRAPOS;R PADRE DIOGO FEIJO;AV FARRAPOS & R PADRE DIOGO FEIJO;AV FARRAPOS & R PADRE DIOGO FEIJO;CRUZAMENTO;;FAR-SAB
1321;-51.195887;-29.992091;1433;19830722;0;8082091;8081234;R DONA TEODORA;AV A J RENNER;R DONA TEODORA & AV A J RENNER;R DONA TEODORA & AV A J RENNER;CRUZAMENTO;;AJR-TEO
1322;-51.192053;-29.994056;1434;;1251;8082091;;R DONA TEODORA;;1251 R DONA TEODORA;1311 R DONA TEODORA;PEDESTRE;PROX R NELSON NILO FACHINELLI;TEO-PD01
1323;-51.192375;-29.993771;1435;;1250;8082091;;R DONA TEODORA;;1250 R DONA TEODORA;1310 R DONA TEODORA;PEDESTRE;;TEO-PD01
1413;-51.199713;-29.988772;1436;;0;8183022;8082091;R FREDERICO MENTZ;R DONA TEODORA;R FREDERICO MENTZ & R DONA TEODORA;R FREDERICO MENTZ & R DONA TEODORA;CRUZAMENTO;;TEO-FRE
6;-51.194295;-29.987501;1437;;;8081234;8182297;AV A J RENNER;AV AMYNTHAS JACQUES DE MORAES;AV A J RENNER & AV AMYNTHAS JACQUES DE MORAES;AV A J RENNER & AV AMYNTHAS JACQUES DE MORAES;CRUZAMENTO;;AJR-AMY
1;-51.194257;-29.987372;1438;;;8081234;8182297;AV A J RENNER;AV AMYNTHAS JACQUES DE MORAES;AV A J RENNER & AV AMYNTHAS JACQUES DE MORAES;AV A J RENNER & AV AMYNTHAS JACQUES DE MORAES;CRUZAMENTO;;AJR-AMY
1384;-51.188779;-29.998048;1439;;;8181133;8181026;R EDU CHAVES;R VINTE CINCO DE FEVEREIRO;R EDU CHAVES & R VINTE CINCO DE FEVEREIRO;R EDU CHAVES & R VINTE CINCO DE FEVEREIRO;CRUZAMENTO;;EDC-FEV
375;-51.189407;-29.996250;1440;;50;8181034;;AV CEARA;;50 AV CEARA;50 AV CEARA;PEDESTRE;;FAR-CEA
1324;-51.189118;-29.996181;1441;;1557;8082091;;R DONA TEODORA;;1557 R DONA TEODORA;1557 R DONA TEODORA;PEDESTRE;JTO VDT LEONEL BRIZOLA;FAR-CEA
1291;-51.188498;-29.995468;1442;;140;;;R DOIS MIL NOVENTA UM;;140 R DOIS MIL NOVENTA UM;140 R DOIS MIL NOVENTA UM;PEDESTRE;PED EDU CHAVES ESQ AV ESTADOS;EDC-PD01
5;-51.191973;-29.980205;1443;20000414;1709;8081234;;AV A J RENNER;;1708 AV A J RENNER;1900 AV A J RENNER;PEDESTRE;CB PROXIMO A GARAGEM DA VIACAO NAVEGANTES;AJR-PD01
32;-51.183027;-30.008426;1444;;290;8280034;;AV ASSIS BRASIL;;290 AV ASSIS BRASIL;290 AV ASSIS BRASIL;PEDESTRE;BC EST CEL FEIJË (BANCO BRASIL);ASS-E02BC
33;-51.182158;-30.008522;1445;;382;8280034;;AV ASSIS BRASIL;;382 AV ASSIS BRASIL;382 AV ASSIS BRASIL;PEDESTRE;BC EST CEL FEIJË (central);ASS-E02BC
34;-51.181946;-30.008574;1446;;387;8280034;;AV ASSIS BRASIL;;387 AV ASSIS BRASIL;387 AV ASSIS BRASIL;PEDESTRE;CB EST CEL FEIJË (central);ASS-EDU
35;-51.180838;-30.008678;1447;;495;8280034;;AV ASSIS BRASIL;;495 AV ASSIS BRASIL;495 AV ASSIS BRASIL;PEDESTRE;CB EST CEL FEIJO -R Eduardo Char;ASS-EDU
85;-51.180741;-30.008660;1448;25092013;;8280034;8280083;AV ASSIS BRASIL;R DR EDUARDO CHARTIER;AV ASSIS BRASIL & R DR EDUARDO CHARTIER;AV ASSIS BRASIL & R DR EDUARDO CHARTIER;CRUZAMENTO;;ASS-EDU
1496;-51.178525;-30.014608;1449;;0;8280125;8279234;R MARECHAL JOSE INACIO DA SILVA;PCA JOSE MAURICIO;R MARECHAL JOSE INACIO DA SILVA;R MARECHAL JOSE INACIO DA SILVA;PEDESTRE;DF ENTRADA CEMITERIO SAO JOAO;JIS-PD01
338;-51.177920;-30.009479;1450;;93;8280315;;AV BRASILIANO INDIO DE MORAES;;93 AV BRASILIANO INDIO DE MORAES;93 AV BRASILIANO INDIO DE MORAES;PEDESTRE;EST 03 IAPI CB;ASS-JIS
339;-51.177880;-30.009445;1451;;98;8280315;;AV BRASILIANO INDIO DE MORAES;;98 AV BRASILIANO INDIO DE MORAES;98 AV BRASILIANO INDIO DE MORAES;PEDESTRE;BC EST 03 IAPI;BMO-IDU
36;-51.178860;-30.008783;1452;;;8280034;8280125;AV ASSIS BRASIL;R MARECHAL JOSE INACIO DA SILVA;AV ASSIS BRASIL & R MARECHAL JOSE INACIO DA SILVA;AV ASSIS BRASIL & R MARECHAL JOSE INACIO DA SILVA;CRUZAMENTO;;ASS-JIS
627;-51.178712;-30.008617;1453;;0;8280190;8280034;AV GEN EMILIO LUCIO ESTEVES;AV ASSIS BRASIL;AV GEN EMILIO LUCIO ESTEVES & AV ASSIS BRASIL;AV GEN EMILIO LUCIO ESTEVES & AV ASSIS BRASIL;CRUZAMENTO;;ASS-JIS
343;-51.177093;-30.009986;1454;;188;8280315;;AV BRASILIANO INDIO DE MORAES;;188 AV BRASILIANO INDIO DE MORAES;188 AV BRASILIANO INDIO DE MORAES;PEDESTRE;BC EST 03 IAPI;BMO-IDU
340;-51.176660;-30.010332;1455;;219;8280315;;AV BRASILIANO INDIO DE MORAES;;219 AV BRASILIANO INDIO DE MORAES;219 AV BRASILIANO INDIO DE MORAES;PEDESTRE;EST 03 IAPI CB;ASS-JIS
342;-51.176011;-30.010791;1456;;287;8280315;;AV BRASILIANO INDIO DE MORAES;;287 AV BRASILIANO INDIO DE MORAES;287 AV BRASILIANO INDIO DE MORAES;PEDESTRE;ESTAÃ+O 03 IAPI CB;ASS-JIS
37;-51.176291;-30.008377;1457;20021026;944;8280034;;AV ASSIS BRASIL;;944 AV ASSIS BRASIL;944 AV ASSIS BRASIL;PEDESTRE;BC PRËX R STA CATARINA;ASS-PD08
1073;-51.181428;-30.003229;1458;19911128;0;8081192;8280174;AV SERTORIO;R SAO SALVADOR;AV SERTORIO & R SAO SALVADOR;AV SERTORIO & R SAO SALVADOR;CRUZAMENTO;;SER-SSA
628;-51.178865;-30.003229;1459;19840309;0;8280190;8081192;AV GEN EMILIO LUCIO ESTEVES;AV SERTORIO;AV GEN EMILIO LUCIO ESTEVES & AV SERTORIO;AV GEN EMILIO LUCIO ESTEVES & AV SERTORIO;CRUZAMENTO;;SER-EMI
916;-51.171461;-30.012451;1460;;;8178147;;AV PLINIO BRASIL MILANO;;DF 2343 AV PLINIO BRASIL MILANO;AV PLINIO BRASIL MILANO;PEDESTRE;;PLI-PD01
920;-51.171412;-30.012471;1461;;2343;8178147;;AV PLINIO BRASIL MILANO;;2343 AV PLINIO BRASIL MILANO;2343 AV PLINIO BRASIL MILANO;PEDESTRE;CB CARREFOUR;PLI-PD01
525;-51.175357;-30.011115;1462;19810108;0;8379133;8280315;AV DOS INDUSTRIARIOS;AV BRASILIANO INDIO DE MORAES;AV DOS INDUSTRIARIOS & AV BRASILIANO INDIO DE MORAES;AV DOS INDUSTRIARIOS & AV BRASILIANO INDIO DE MORAES;CRUZAMENTO;;BMO-IDU
344;-51.174631;-30.011342;1463;;;8280315;8380206;AV BRASILIANO INDIO DE MORAES;R PEDRAS ALTAS;AV BRASILIANO INDIO DE MORAES & R PEDRAS ALTAS;AV BRASILIANO INDIO DE MORAES & R PEDRAS ALTAS;CRUZAMENTO;;BMO-IDU
658;-51.169312;-30.014551;1464;11082012;0;8379364;8379273;AV GRECIA;R JARY;AV GRECIA & R JARY;AV GRECIA & R JARY;CRUZAMENTO;;GRE-JAR
921;-51.170817;-30.011867;1465;;2550;8178147;;AV PLINIO BRASIL MILANO;;2550 AV PLINIO BRASIL MILANO;AV PLINIO BRASIL MILANO;PEDESTRE;BC PROX VDT OBIRICI;PLI-OBI
922;-51.170478;-30.012011;1466;;2545;8178147;;AV PLINIO BRASIL MILANO;;2545 AV PLINIO BRASIL MILANO;2545 AV PLINIO BRASIL MILANO;LOGRADOURO;CB PRËX VIADUTO OBIRICI X RETORNO BC;PLI-OBI
39;-51.169751;-30.012012;1467;;1787;8280034;8379273;AV ASSIS BRASIL;;1787 AV ASSIS BRASIL;1787 AV ASSIS BRASIL;PEDESTRE;EST 04 OBIRICI CB PROX JARI;ASS-E04BC
87;-51.169775;-30.011740;1468;;;8280034;8280315;AV ASSIS BRASIL;AV BRASILIANO INDIO DE MORAES;AV ASSIS BRASIL & AV BRASILIANO INDIO DE MORAES;AV ASSIS BRASIL & AV BRASILIANO INDIO DE MORAES;CRUZAMENTO;;ASS-OBI
88;-51.169789;-30.011648;1469;;1800;8280034;;AV ASSIS BRASIL;;1800 AV ASSIS BRASIL;1800 AV ASSIS BRASIL;PEDESTRE;;ASS-OBI
667;-51.169223;-30.014511;1470;;1;8379364;;AV GRECIA;;1 AV GRECIA;1 AV GRECIA;PEDESTRE;PED CB PROX JARY;GRE-JAR
661;-51.168637;-30.013917;1471;;66;8379364;;AV GRECIA;;66 AV GRECIA;66 AV GRECIA;PEDESTRE;PED BC PROX BEZERRA DE MENEZES;GRE-BEZ
656;-51.168549;-30.013878;1472;11082012;0;8379364;8379281;AV GRECIA;R BEZERRA DE MENEZES;AV GRECIA & R BEZERRA DE MENEZES;AV GRECIA & R BEZERRA DE MENEZES;CRUZAMENTO;;GRE-BEZ
662;-51.168478;-30.013817;1473;;517;8379364;;AV GRECIA;;517 AV GRECIA;517 AV GRECIA;PEDESTRE;PED CB PROX BEZERRA DE MENEZES;GRE-BEZ
650;-51.167730;-30.013534;1474;;570;8379364;;AV GRECIA;;570 AV GRECIA;570 AV GRECIA;PEDESTRE;PED PROX ANDARAI BC;GRE-ADR
657;-51.167631;-30.013534;1475;11082012;0;8379364;8379315;AV GRECIA;R ANDARAI;AV GRECIA & R ANDARAI;AV GRECIA & R ANDARAI;CRUZAMENTO;;GRE-ADR
649;-51.167530;-30.013565;1476;;593;8379364;;AV GRECIA;;593 AV GRECIA;593 AV GRECIA;PEDESTRE;PED PROX ANDARAI CB;GRE-ADR
41;-51.168075;-30.011928;1477;;1954;8280034;;AV ASSIS BRASIL;;1954 AV ASSIS BRASIL;1954 AV ASSIS BRASIL;PEDESTRE;BC EST 04 OBIRIC (central) PROX ACORES;ASS-CFO
42;-51.167898;-30.011990;1478;19801223;1999;8280034;;AV ASSIS BRASIL;;1999 AV ASSIS BRASIL;1999 AV ASSIS BRASIL;PEDESTRE;EST 04 OBIRICI CB PRËX R ANDARA-;ASS-E04CB
38;-51.170358;-30.010801;1479;21012011;1696;8280034;8380354;AV ASSIS BRASIL;;1696 AV ASSIS BRASIL;1696 AV ASSIS BRASIL;PEDESTRE;NO CRUZAMENTO COM A R TUPI;ASS-OBI
40;-51.171205;-30.009539;1480;20021026;1532;8280034;;AV ASSIS BRASIL;;1532 AV ASSIS BRASIL;1532 AV ASSIS BRASIL;PEDESTRE;PRËX SOROCABA;ASS-PD07
1076;-51.171984;-30.003195;1481;19860522;0;8081192;8380032;AV SERTORIO;AV RIO SAO GONCALO;AV SERTORIO & AV RIO SAO GONCALO;AV SERTORIO & AV RIO SAO GONCALO;CRUZAMENTO;;SER-GON
1077;-51.168694;-30.002819;1482;19971021;0;8081192;8379513;AV SERTORIO;AV CARNEIRO DA FONTOURA;AV SERTORIO & AV CARNEIRO DA FONTOURA;AV SERTORIO & AV CARNEIRO DA FONTOURA;CRUZAMENTO;;SER-CFO
665;-51.166722;-30.013512;1483;;660;8379364;;AV GRECIA;;660 AV GRECIA;660 AV GRECIA;PEDESTRE;PED BC PROX UMBU;GRE-UMB
655;-51.166631;-30.013546;1484;11082012;0;8379364;8379471;AV GRECIA;R UMBU;AV GRECIA & R UMBU;AV GRECIA & R UMBU;CRUZAMENTO;;GRE-UMB
666;-51.166549;-30.013595;1485;;671;8379364;;AV GRECIA;;671 AV GRECIA;671 AV GRECIA;PEDESTRE;PED CB PROX UMBU;GRE-UMB
663;-51.165750;-30.013636;1486;;742;8379364;;AV GRECIA;;742 AV GRECIA;742 AV GRECIA;PEDESTRE;PED BC PROX ITAPEVA;GRE-ITA
651;-51.165656;-30.013663;1487;19790313;0;8379364;8379349;AV GRECIA;R ITAPEVA;AV GRECIA & R ITAPEVA;AV GRECIA & R ITAPEVA;CRUZAMENTO;;GRE-ITA
664;-51.165556;-30.013671;1488;;789;8379364;;AV GRECIA;;789 AV GRECIA;789 AV GRECIA;PEDESTRE;PED CB PROX ITAPEVA;GRE-ITA
369;-51.166161;-30.011705;1489;19971025;0;8379513;8280034;AV CARNEIRO DA FONTOURA;AV ASSIS BRASIL;AV CARNEIRO DA FONTOURA & AV ASSIS BRASIL;AV CARNEIRO DA FONTOURA & AV ASSIS BRASIL;CRUZAMENTO;;ASS-CFO
43;-51.165807;-30.011680;1490;;2175;8280034;;AV ASSIS BRASIL;;2175 AV ASSIS BRASIL;2175 AV ASSIS BRASIL;PEDESTRE;CB;ASS-CFO
44;-51.165414;-30.011554;1491;;2206;8280034;;AV ASSIS BRASIL;;2206 AV ASSIS BRASIL;2206 AV ASSIS BRASIL;PEDESTRE;BC EST 05 CENTRO COMERCIAL PROX ITARARE;ASS-AJM
668;-51.164983;-30.013540;1492;;822;8379364;;AV GRECIA;;822 AV GRECIA;822 AV GRECIA;PEDESTRE;PED BC PROX JOAO WALLIG;GRE-JWA
652;-51.164886;-30.013556;1493;2062012;0;8379364;8479032;AV GRECIA;AV JOAO WALLIG;AV GRECIA & AV JOAO WALLIG;AV GRECIA & AV JOAO WALLIG;CRUZAMENTO;;GRE-JWA
653;-51.163782;-30.013427;1494;2062012;0;8379364;8479081;AV GRECIA;R ROQUE CALAGE;AV GRECIA & R ROQUE CALAGE;AV GRECIA & R ROQUE CALAGE;CRUZAMENTO;;GRE-ROQ
654;-51.163804;-30.013229;1495;2062012;0;8379364;8479081;AV GRECIA;R ROQUE CALAGE;AV GRECIA & R ROQUE CALAGE;AV GRECIA & R ROQUE CALAGE;CRUZAMENTO;;GRE-ROQ
669;-51.163705;-30.013246;1496;;961;8379364;;AV GRECIA;;961 AV GRECIA;961 AV GRECIA;PEDESTRE;PED CB PROX ROQUE CALAGE;GRE-ROQ
368;-51.166434;-30.010236;1497;15022006;;8379513;8380263;AV CARNEIRO DA FONTOURA;R BRITO PEIXOTO;AV CARNEIRO DA FONTOURA & R BRITO PEIXOTO;AV CARNEIRO DA FONTOURA & R BRITO PEIXOTO;CRUZAMENTO;;CFO-BIT
1211;-51.166573;-30.009567;1498;20000912;0;8176216;8379513;R BARAO DE ITAQUI;AV CARNEIRO DA FONTOURA;R BARAO DE ITAQUI & AV CARNEIRO DA FONTOURA;R BARAO DE ITAQUI & AV CARNEIRO DA FONTOURA;CRUZAMENTO;;CFO-BIT
45;-51.164460;-30.011376;1499;;2308;8280034;;AV ASSIS BRASIL;;2308 AV ASSIS BRASIL;2308 AV ASSIS BRASIL;PEDESTRE;BC EST 05 CENTRO COMERCIAL;ASS-AJM
46;-51.164205;-30.011389;1500;;2301;8280034;;AV ASSIS BRASIL;;2301 AV ASSIS BRASIL;2301 AV ASSIS BRASIL;PEDESTRE;CB EST 05 CENTRO COMERCIAL;ASS-E05CB
47;-51.163310;-30.011233;1501;;2455;8280034;;AV ASSIS BRASIL;;2455 AV ASSIS BRASIL;2455 AV ASSIS BRASIL;PEDESTRE;CB EST 05 CENTRO COMERCIAL;ASS-E05CB
28;-51.161490;-30.015147;1502;19980327;0;8480014;8379471;AV ANTONIO JOAQUIM MESQUITA;R UMBU;AV ANTONIO JOAQUIM MESQUITA & R UMBU;AV ANTONIO JOAQUIM MESQUITA & R UMBU;CRUZAMENTO;;AJM-UMB
660;-51.161771;-30.013025;1503;26042012;0;8379364;8480014;AV GRECIA;R ANTONIO JOAQUIM MESQUITA;AV GRECIA & R ANTONIO JOAQUIM MESQUITA;AV GRECIA & R ANTONIO JOAQUIM MESQUITA;CRUZAMENTO;;GRE-AJM
624;-51.159405;-30.014937;1504;;;8480402;8379471;AV FRANCISCO TREIN;R UMBU;AV FRANCISCO TREIN & R UMBU;AV FRANCISCO TREIN & R UMBU;CRUZAMENTO;;FTR-UMB
659;-51.159639;-30.013203;1505;26042012;0;8379364;8480402;AV GRECIA;AV FRANCISCO TREIN;AV GRECIA & AV FRANCISCO TREIN;AV GRECIA & AV FRANCISCO TREIN;CRUZAMENTO;;GRE-FTR
670;-51.159726;-30.013161;1506;;1320;8379364;;AV GRECIA;;1320 AV GRECIA;1320 AV GRECIA;PEDESTRE;PED BC PROX FRANCISCO TREIN;GRE-FTR
1206;-51.162047;-30.010979;1507;19971025;0;8480014;8280034;R ANTONIO JOAQUIM MESQUITA;AV ASSIS BRASIL;R ANTONIO JOAQUIM MESQUITA & AV ASSIS BRASIL;R ANTONIO JOAQUIM MESQUITA & AV ASSIS BRASIL;CRUZAMENTO;;ASS-AJM
49;-51.161915;-30.010924;1508;;2542;8280034;;AV ASSIS BRASIL;;2542 AV ASSIS BRASIL;2542 AV ASSIS BRASIL;PEDESTRE;BC (FR LOJA UGHINI);ASS-AJM
50;-51.161684;-30.010950;1509;;2561;8280034;;AV ASSIS BRASIL;;2561 AV ASSIS BRASIL;2561 AV ASSIS BRASIL;PEDESTRE;SHOPPING BOURBON WALLIG CB;ASS-AJM
51;-51.160250;-30.010720;1510;;2724;8280034;;AV ASSIS BRASIL;;2724 AV ASSIS BRASIL;2724 AV ASSIS BRASIL;PEDESTRE;BC EST 06 CRISTO REDENTOR;ASS-CSM
75;-51.160068;-30.010754;1511;;2661;8280034;;AV ASSIS BRASIL;;2661 AV ASSIS BRASIL;2661 AV ASSIS BRASIL;PEDESTRE;SHOPPING BOURBON WALLIG;ASS-PD13
1410;-51.159929;-30.010840;1512;;6;8480402;;R FRANCISCO TREIN;;6 R FRANCISCO TREIN;6 R FRANCISCO TREIN;PEDESTRE;SHOPPING BOURBON WALLIG;ASS-PD13
1315;-51.159367;-30.010646;1513;19810106;0;8480378;8280034;R DOMINGOS RUBBO;AV ASSIS BRASIL;R DOMINGOS RUBBO & AV ASSIS BRASIL;R DOMINGOS RUBBO & AV ASSIS BRASIL;CRUZAMENTO;;ASS-CSM
1078;-51.164082;-30.002109;1514;19800313;0;8081192;8480089;AV SERTORIO;R DA VARZEA;AV SERTORIO & R DA VARZEA;AV SERTORIO & R DA VARZEA;CRUZAMENTO;;SER-VAR
1674;-51.156758;-30.013806;1515;8102012;0;8479156;8480410;R VISCONDE DE MACAE;R FERNANDO CORTEZ;R VISCONDE DE MACAE & R FERNANDO CORTEZ;R VISCONDE DE MACAE & R FERNANDO CORTEZ;CRUZAMENTO;;VMC-FCZ
1673;-51.155840;-30.013719;1516;8102012;0;8479156;8480428;R VISCONDE DE MACAE;R ADAO BAINO;R VISCONDE DE MACAE & R ADAO BAINO;R VISCONDE DE MACAE & R ADAO BAINO;CRUZAMENTO;;VMC-ABN
91;-51.158970;-30.010625;1517;;2827;8280034;;AV ASSIS BRASIL;;2827 AV ASSIS BRASIL;2827 AV ASSIS BRASIL;PEDESTRE;;ASS-CSM
52;-51.158697;-30.010538;1518;;2878;8280034;;AV ASSIS BRASIL;;2878 AV ASSIS BRASIL;2878 AV ASSIS BRASIL;PEDESTRE;BC EST 06 CRISTO REDENTOR;ASS-BND
53;-51.158274;-30.010545;1519;;2897;8280034;;AV ASSIS BRASIL;;2897 AV ASSIS BRASIL;2897 AV ASSIS BRASIL;PEDESTRE;CB EST 06 CRISTO REDENTOR;ASS-CSM
55;-51.157302;-30.010484;1520;;2983;8280034;;AV ASSIS BRASIL;;2983 AV ASSIS BRASIL;2983 AV ASSIS BRASIL;PEDESTRE;CB EST 06 CRISTO REDENTOR;ASS-CSM
284;-51.156531;-30.010411;1521;19990614;0;8480311;8280034;AV BERNARDI;AV ASSIS BRASIL;AV BERNARDI & AV ASSIS BRASIL;AV BERNARDI & AV ASSIS BRASIL;CRUZAMENTO;;ASS-BND
1293;-51.155064;-30.011331;1522;19990219;100;8580300;;R DOM DIOGO DE SOUZA;;100 R DOM DIOGO DE SOUZA;100 R DOM DIOGO DE SOUZA;PEDESTRE;FACULDADE SAO JUDAS TADEU;ASS-BND
58;-51.154991;-30.010416;1523;;3217;8280034;;AV ASSIS BRASIL;;3217 AV ASSIS BRASIL;3217 AV ASSIS BRASIL;PEDESTRE;PROX DOM DIOGO DE SOUZA CB;ASS-BND
1316;-51.156575;-30.009234;1524;20011122;0;8480378;8480311;R DOMINGOS RUBBO;AV BERNARDI;R DOMINGOS RUBBO & AV BERNARDI;R DOMINGOS RUBBO & AV BERNARDI;CRUZAMENTO;;BND-RUB
514;-51.152886;-30.014280;1525;19790503;;8580326;;AV DO FORTE;;DF 416 AV DO FORTE;AV FORTE;PEDESTRE;;FOR-PD01
515;-51.152772;-30.014263;1526;;416;8580326;;AV DO FORTE;;416 AV DO FORTE;416 AV DO FORTE;PEDESTRE;SN DF FORJAS TAURUS;FOR-PD01
59;-51.154886;-30.010366;1527;;3210;8280034;;AV ASSIS BRASIL;;3210 AV ASSIS BRASIL;3210 AV ASSIS BRASIL;PEDESTRE;PROX JOAO ZANENGA BC;ASS-FOR
517;-51.153184;-30.011570;1528;20031101;77;8580326;;AV DO FORTE;;77 AV DO FORTE;77 AV FORTE;PEDESTRE;NS FR COLEGIO MESQUITA;FOR-PD02
518;-51.153296;-30.010435;1529;19790207;0;8580326;8280034;AV DO FORTE;AV ASSIS BRASIL;AV DO FORTE & AV ASSIS BRASIL;AV DO FORTE & AV ASSIS BRASIL;CRUZAMENTO;;ASS-FOR
90;-51.152181;-30.010426;1530;;3522;8280034;;AV ASSIS BRASIL;;3522 AV ASSIS BRASIL;3522 AV ASSIS BRASIL;PEDESTRE;EST O7 LINDOIA BC;ASS-E07
60;-51.151406;-30.010503;1531;;3551;8280034;;AV ASSIS BRASIL;;3551 AV ASSIS BRASIL;3551 AV ASSIS BRASIL;PEDESTRE;EST 07 LINDOIA CB DEFR SHOPPING LINDOIA;ASS-FOR
61;-51.151283;-30.010452;1532;;3532;8280034;;AV ASSIS BRASIL;;3532 AV ASSIS BRASIL;3532 AV ASSIS BRASIL;PEDESTRE;BC EST LINDËIA SHOPPING;ASS-E07
906;-51.151222;-30.008419;1533;1082014;240;8580177;8580284;AV PANAMERICANA;;240 AV PANAMERICANA;240 AV PANAMERICANA;PEDESTRE;;PAN-PD01
1080;-51.159508;-29.998729;1534;19811007;0;8081192;8481046;AV SERTORIO;AV POLAR;AV SERTORIO & AV POLAR;AV SERTORIO & AV POLAR;CRUZAMENTO;;SER-POL
1081;-51.156244;-29.998273;1535;19941213;0;8081192;8481079;AV SERTORIO;R PAQUETA;AV SERTORIO & R PAQUETA;AV SERTORIO & R PAQUETA;CRUZAMENTO;;SER-PAQ
1082;-51.155241;-29.998153;1536;19790905;0;8081192;8480246;AV SERTORIO;R OURO PRETO;AV SERTORIO & R OURO PRETO;AV SERTORIO & R OURO PRETO;CRUZAMENTO;;SER-OUR
1083;-51.153674;-29.998110;1537;;5201;8081192;;AV SERTORIO;;5201 AV SERTORIO;5201 AV SERTORIO;PEDESTRE;ESTACAO 05 VIA PORTO CB;SER-E05CB
1084;-51.153613;-29.998055;1538;;5200;8081192;;AV SERTORIO;;5200 AV SERTORIO;5200 AV SERTORIO;PEDESTRE;ESTACAO 05 VIA PORTO BC;SER-E05BC
1085;-51.151794;-29.998049;1539;19860522;0;8081192;8580177;AV SERTORIO;AV PANAMERICANA;AV SERTORIO & AV PANAMERICANA;AV SERTORIO & AV PANAMERICANA;CRUZAMENTO;;SER-PAN
495;-51.155070;-29.985402;1540;19980420;0;8582017;8581209;AV DAS INDUSTRIAS;AV DIQUE;AV DAS INDUSTRIAS & AV DIQUE;AV DAS INDUSTRIAS & AV DIQUE;CRUZAMENTO;SEMAF PARA CRUZAR A PONTE (1 VEIC POR VEZ);IDT-DIQ
